Flight_Date,AircraftType,REG,OUT_FLIGHT,OUT_DATE_TIME,TOWN_TO,COUNTRY,Airline_Name,Lat_to,Lon_to,TOWN_FROM,Lat_from,Lon_from
2022-05-24 19:01:00,32A,73179,SU 1140,2022-05-24 19:01:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-24 08:47:00,32B,73720,SU 1116,2022-05-24 08:47:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-26 01:35:00,32N,73730,SU 1110,2022-05-26 01:35:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-25 01:37:00,32N,73734,SU 1110,2022-05-25 01:37:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-24 13:08:00,73H,73102,SU 1176,2022-05-24 13:08:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-25 09:53:00,32B,73720,SU 1136,2022-05-25 09:53:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-25 13:08:00,73H,73097,SU 1176,2022-05-25 13:08:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-25 08:48:00,32B,73709,SU 1116,2022-05-25 08:48:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-25 20:42:00,320,73738,SU 1130,2022-05-25 20:42:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-26 10:31:00,321,73165,SU 1122,2022-05-26 10:31:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-26 09:57:00,32B,73723,SU 1136,2022-05-26 09:57:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-25 16:52:00,73H,73093,SU 1118,2022-05-25 16:52:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-25 19:07:00,32A,73759,SU 1140,2022-05-25 19:07:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-26 08:55:00,32B,73720,SU 1116,2022-05-26 08:55:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-25 14:10:00,73H,73124,SU 1128,2022-05-25 14:10:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-25 10:30:00,321,73165,SU 1122,2022-05-25 10:30:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-27 01:44:00,32B,73726,SU 1110,2022-05-27 01:44:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-26 13:06:00,73H,73118,SU 1176,2022-05-26 13:06:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-27 10:39:00,321,73165,SU 1122,2022-05-27 10:39:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-26 16:47:00,73H,73121,SU 1118,2022-05-26 16:47:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-26 12:21:00,32B,73726,SU 1124,2022-05-26 12:21:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-26 19:03:00,32A,73774,SU 1140,2022-05-26 19:03:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-26 07:17:00,73H,73097,SU 1134,2022-05-26 07:17:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-27 08:52:00,32B,73710,SU 1116,2022-05-27 08:52:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-26 14:11:00,73H,73099,SU 1128,2022-05-26 14:11:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-27 07:21:00,73H,73123,SU 1134,2022-05-27 07:21:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-27 05:47:00,73H,73103,SU 1138,2022-05-27 05:47:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-26 05:49:00,73H,73093,SU 1138,2022-05-26 05:49:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-28 10:38:00,321,73164,SU 1122,2022-05-28 10:38:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-27 14:11:00,73H,73113,SU 1128,2022-05-27 14:11:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-27 16:50:00,73H,73108,SU 1118,2022-05-27 16:50:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-27 09:59:00,32B,73723,SU 1136,2022-05-27 09:59:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-27 20:41:00,32B,73161,SU 1130,2022-05-27 20:41:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-28 05:52:00,73H,73093,SU 1138,2022-05-28 05:52:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-28 07:20:00,73H,73101,SU 1134,2022-05-28 07:20:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-27 12:24:00,321,73164,SU 1124,2022-05-27 12:24:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-27 19:05:00,32A,73761,SU 1140,2022-05-27 19:05:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-28 04:27:00,32N,73734,SU 1592,2022-05-28 04:27:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-27 13:07:00,73H,73116,SU 1176,2022-05-27 13:07:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-28 12:18:00,32B,73166,SU 1124,2022-05-28 12:18:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-28 13:02:00,32B,73177,SU 1176,2022-05-28 13:02:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-29 05:47:00,73H,73115,SU 1138,2022-05-29 05:47:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-28 01:41:00,32B,73712,SU 1110,2022-05-28 01:41:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-28 20:37:00,32N,73733,SU 1130,2022-05-28 20:37:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-28 08:54:00,32B,73161,SU 1116,2022-05-28 08:54:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-29 10:32:00,321,73165,SU 1122,2022-05-29 10:32:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-28 14:07:00,32B,73713,SU 1128,2022-05-28 14:07:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-28 09:55:00,32B,73726,SU 1136,2022-05-28 09:55:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-29 09:52:00,32B,73712,SU 1136,2022-05-29 09:52:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-28 16:50:00,32B,73720,SU 1118,2022-05-28 16:50:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-28 19:05:00,32A,73750,SU 1140,2022-05-28 19:05:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-29 01:39:00,32B,73714,SU 1110,2022-05-29 01:39:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-31 10:37:00,321,73164,SU 1122,2022-05-31 10:37:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-30 07:16:00,73H,73118,SU 1134,2022-05-30 07:16:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-29 19:01:00,32A,73774,SU 1140,2022-05-29 19:01:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-30 01:37:00,32B,73713,SU 1110,2022-05-30 01:37:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-29 20:41:00,32B,73161,SU 1130,2022-05-29 20:41:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-29 16:50:00,73H,73099,SU 1118,2022-05-29 16:50:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-29 07:18:00,73H,73128,SU 1134,2022-05-29 07:18:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-02 08:35:00,359,73151,SU 1116,2022-06-02 08:35:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-30 10:34:00,321,73165,SU 1122,2022-05-30 10:34:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-29 04:23:00,32B,73720,SU 1592,2022-05-29 04:23:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-30 04:23:00,32B,73727,SU 1592,2022-05-30 04:23:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-29 14:12:00,32B,73714,SU 1128,2022-05-29 14:12:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-29 12:19:00,32B,73719,SU 1124,2022-05-29 12:19:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-29 13:06:00,73H,73118,SU 1176,2022-05-29 13:06:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-30 08:48:00,32B,73725,SU 1116,2022-05-30 08:48:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-31 01:39:00,32B,73720,SU 1110,2022-05-31 01:39:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-30 06:14:00,73H,73099,SU 1138,2022-05-30 06:14:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-30 19:57:00,32B,73726,SU 1594,2022-05-30 19:57:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-30 20:40:00,32B,73724,SU 1130,2022-05-30 20:40:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-30 12:21:00,32B,73178,SU 1124,2022-05-30 12:21:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-30 16:50:00,73H,73121,SU 1118,2022-05-30 16:50:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-30 14:07:00,73H,73111,SU 1128,2022-05-30 14:07:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-30 09:59:00,32B,73166,SU 1136,2022-05-30 09:59:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-30 19:02:00,32A,73771,SU 1140,2022-05-30 19:02:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-31 05:50:00,73H,73128,SU 1138,2022-05-31 05:50:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-31 06:20:00,32A,73774,SU 1120,2022-05-31 06:20:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-30 13:01:00,32B,73713,SU 1176,2022-05-30 13:01:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-01 01:38:00,32B,73711,SU 1110,2022-06-01 01:38:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-31 04:25:00,321,73165,SU 1592,2022-05-31 04:25:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-31 14:56:00,32A,73169,SU 1114,2022-05-31 14:56:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-31 07:19:00,73H,73118,SU 1134,2022-05-31 07:19:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-01 05:58:00,32B,73178,SU 1138,2022-06-01 05:58:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-02 12:26:00,32B,73724,SU 1124,2022-06-02 12:26:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-31 19:08:00,32A,73753,SU 1140,2022-05-31 19:08:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-31 08:52:00,32B,73726,SU 1116,2022-05-31 08:52:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-31 16:51:00,73H,73120,SU 1118,2022-05-31 16:51:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-01 04:25:00,32B,73161,SU 1592,2022-06-01 04:25:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-01 14:11:00,73H,73115,SU 1128,2022-06-01 14:11:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-01 19:57:00,32B,73727,SU 1594,2022-06-01 19:57:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-31 09:56:00,32B,73719,SU 1136,2022-05-31 09:56:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-31 13:13:00,32B,73720,SU 1176,2022-05-31 13:13:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-31 12:17:00,32B,73178,SU 1124,2022-05-31 12:17:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-31 20:36:00,32B,73722,SU 1740,2022-05-31 20:36:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-05-31 15:09:00,73H,73099,SU 1128,2022-05-31 15:09:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-02 04:24:00,32N,73730,SU 1592,2022-06-02 04:24:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-02 13:09:00,32B,73713,SU 1176,2022-06-02 13:09:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-03 06:48:00,359,73155,SU 1134,2022-06-03 06:48:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-01 09:52:00,32B,73726,SU 1136,2022-06-01 09:52:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-01 10:53:00,32B,73719,SU 1122,2022-06-01 10:53:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-03 04:25:00,32B,73726,SU 1592,2022-06-03 04:25:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-01 19:08:00,32A,73760,SU 1140,2022-06-01 19:08:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-01 13:12:00,32B,73725,SU 1176,2022-06-01 13:12:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-01 16:48:00,73H,73102,SU 1118,2022-06-01 16:48:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-01 12:23:00,32B,73723,SU 1124,2022-06-01 12:23:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-02 01:39:00,32N,73732,SU 1110,2022-06-02 01:39:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-03 08:35:00,359,73153,SU 1116,2022-06-03 08:35:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-02 05:54:00,320,73738,SU 1138,2022-06-02 05:54:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-03 15:51:00,359,73154,SU 1130,2022-06-03 15:51:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-03 14:08:00,32B,73177,SU 1128,2022-06-03 14:08:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-02 19:00:00,32A,73771,SU 1140,2022-06-02 19:00:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-02 17:01:00,32B,73161,SU 1118,2022-06-02 17:01:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-04 06:49:00,359,73151,SU 1134,2022-06-04 06:49:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-02 14:11:00,32B,73719,SU 1128,2022-06-02 14:11:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-03 01:40:00,32N,73730,SU 1110,2022-06-03 01:40:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-02 09:57:00,32B,73714,SU 1136,2022-06-02 09:57:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-03 06:02:00,32B,73722,SU 1138,2022-06-03 06:02:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-03 10:32:00,321,73165,SU 1122,2022-06-03 10:32:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-04 15:52:00,359,73152,SU 1130,2022-06-04 15:52:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-02 10:28:00,73H,73097,SU 1122,2022-06-02 10:28:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-04 05:56:00,32B,73719,SU 1138,2022-06-04 05:56:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-04 04:19:00,32N,73734,SU 1592,2022-06-04 04:19:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-04 08:41:00,359,73157,SU 1116,2022-06-04 08:41:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-04 10:30:00,73H,73116,SU 1122,2022-06-04 10:30:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-03 13:10:00,32B,73713,SU 1176,2022-06-03 13:10:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-03 12:23:00,32B,73720,SU 1124,2022-06-03 12:23:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-03 19:00:00,32A,73767,SU 1140,2022-06-03 19:00:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-03 10:05:00,32B,73715,SU 1136,2022-06-03 10:05:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-03 16:52:00,32B,73724,SU 1118,2022-06-03 16:52:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-04 01:37:00,32N,73730,SU 1110,2022-06-04 01:37:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-07 08:36:00,359,73153,SU 1116,2022-06-07 08:36:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-05 08:40:00,359,73155,SU 1116,2022-06-05 08:40:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-05 15:50:00,359,73154,SU 1130,2022-06-05 15:50:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-05 12:26:00,32B,73711,SU 1124,2022-06-05 12:26:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-04 09:52:00,32B,73714,SU 1136,2022-06-04 09:52:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-04 14:11:00,73H,73107,SU 1128,2022-06-04 14:11:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-04 16:48:00,32B,73713,SU 1118,2022-06-04 16:48:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
2022-06-05 06:50:00,359,73151,SU 1134,2022-06-05 06:50:00,Сочи,Россия,Aeroflot,43.585472,39.723098,Москва,55.755864,37.617698
