Date_time,Flight_Num,Airline_Name,TOWN,COUNTRY,count
2022-06-24 00:30:00,JU 659,JAT Airways,Белград,Сербия,129
2022-06-24 00:30:00,5N 237,Nordavia,Новосибирск,Россия,177
2022-06-24 00:30:00,N4 723,Nordwind Airlines,Тегеран,Иран,143
2022-06-24 01:00:00,SU 1486,Aeroflot,Красноярск,Россия,1
2022-06-24 01:00:00,SU 1640,Aeroflot,Омск,Россия,1
2022-06-24 01:00:00,SU 1602,Aeroflot,Самара,Россия,2
2022-06-24 01:00:00,SU 1592,Aeroflot,Сочи,Россия,7
2022-06-24 01:00:00,SU 1562,Aeroflot,Иркутск,Россия,79
2022-06-24 01:00:00,SU 1536,Aeroflot,Томск,Россия,22
2022-06-24 01:00:00,SU 1530,Aeroflot,Томск,Россия,128
2022-06-24 01:00:00,SU 1522,Aeroflot,Новый Уренгой,Россия,56
2022-06-24 01:00:00,SU 1512,Aeroflot,Сургут,Россия,75
2022-06-24 01:00:00,SU 1508,Aeroflot,Тюмень,Россия,70
2022-06-24 01:00:00,SU 1498,Aeroflot,Грозный,Россия,4
2022-06-24 01:00:00,SU 2142,Aeroflot,Анталия,Турция,9
2022-06-24 01:00:00,SU 1656,Aeroflot,Пермь,Россия,68
2022-06-24 01:00:00,SU 1472,Aeroflot,Нижневартовск,Россия,45
2022-06-24 01:00:00,SU 1444,Aeroflot,Иркутск,Россия,4
2022-06-24 01:00:00,SU 1436,Aeroflot,Екатеринбург,Россия,52
2022-06-24 01:00:00,SU 1390,Aeroflot,Сыктывкар,Россия,3
2022-06-24 01:00:00,SU 1318,Aeroflot,Мурманск,Россия,1
2022-06-24 01:00:00,SU 1296,Aeroflot,Ижевск,Россия,7
2022-06-24 01:00:00,SU 1254,Aeroflot,Нижнекамск,Россия,1
2022-06-24 01:00:00,SU 1138,Aeroflot,Сочи,Россия,3
2022-06-24 01:00:00,SU 1110,Aeroflot,Сочи,Россия,68
2022-06-24 01:00:00,SU 1000,Aeroflot,Калининград,Россия,3
2022-06-24 01:00:00,SU 036,Aeroflot,Санкт-Петербург,Россия,82
2022-06-24 01:00:00,SU 002,Aeroflot,Санкт-Петербург,Россия,1
2022-06-24 01:00:00,SU 1462,Aeroflot,Новосибирск,Россия,2
2022-06-24 01:00:00,SU 1668,Aeroflot,Сочи,Россия,4
2022-06-24 01:00:00,XC 8308,Corendon Airlines,Анталия,Турция,13
2022-06-24 01:00:00,JU 659,JAT Airways,Белград,Сербия,129
2022-06-24 01:30:00,SU 1462,Aeroflot,Новосибирск,Россия,2
2022-06-24 01:30:00,SU 1602,Aeroflot,Самара,Россия,2
2022-06-24 01:30:00,SU 1592,Aeroflot,Сочи,Россия,7
2022-06-24 01:30:00,SU 1536,Aeroflot,Томск,Россия,22
2022-06-24 01:30:00,SU 1522,Aeroflot,Новый Уренгой,Россия,56
2022-06-24 01:30:00,SU 1498,Aeroflot,Грозный,Россия,4
2022-06-24 01:30:00,SU 1486,Aeroflot,Красноярск,Россия,1
2022-06-24 01:30:00,SU 2142,Aeroflot,Анталия,Турция,9
2022-06-24 01:30:00,SU 1640,Aeroflot,Омск,Россия,1
2022-06-24 01:30:00,SU 1444,Aeroflot,Иркутск,Россия,4
2022-06-24 01:30:00,SU 1390,Aeroflot,Сыктывкар,Россия,3
2022-06-24 01:30:00,SU 1318,Aeroflot,Мурманск,Россия,1
2022-06-24 01:30:00,SU 1296,Aeroflot,Ижевск,Россия,7
2022-06-24 01:30:00,SU 1254,Aeroflot,Нижнекамск,Россия,1
2022-06-24 01:30:00,SU 1138,Aeroflot,Сочи,Россия,3
2022-06-24 01:30:00,SU 1000,Aeroflot,Калининград,Россия,3
2022-06-24 01:30:00,SU 002,Aeroflot,Санкт-Петербург,Россия,1
2022-06-24 01:30:00,SU 1436,Aeroflot,Екатеринбург,Россия,52
2022-06-24 01:30:00,SU 1668,Aeroflot,Сочи,Россия,4
2022-06-24 01:30:00,XC 8308,Corendon Airlines,Анталия,Турция,13
2022-06-24 01:30:00,JU 659,JAT Airways,Белград,Сербия,129
2022-06-24 02:00:00,SU 002,Aeroflot,Санкт-Петербург,Россия,1
2022-06-24 02:00:00,SU 1668,Aeroflot,Сочи,Россия,4
2022-06-24 02:00:00,SU 1640,Aeroflot,Омск,Россия,1
2022-06-24 02:00:00,SU 1602,Aeroflot,Самара,Россия,2
2022-06-24 02:00:00,SU 1592,Aeroflot,Сочи,Россия,7
2022-06-24 02:00:00,SU 1522,Aeroflot,Новый Уренгой,Россия,56
2022-06-24 02:00:00,SU 1498,Aeroflot,Грозный,Россия,4
2022-06-24 02:00:00,SU 1486,Aeroflot,Красноярск,Россия,1
2022-06-24 02:00:00,SU 1462,Aeroflot,Новосибирск,Россия,2
2022-06-24 02:00:00,SU 1444,Aeroflot,Иркутск,Россия,4
2022-06-24 02:00:00,SU 1390,Aeroflot,Сыктывкар,Россия,3
2022-06-24 02:00:00,SU 1318,Aeroflot,Мурманск,Россия,1
2022-06-24 02:00:00,SU 1296,Aeroflot,Ижевск,Россия,7
2022-06-24 02:00:00,SU 1254,Aeroflot,Нижнекамск,Россия,1
2022-06-24 02:00:00,SU 1138,Aeroflot,Сочи,Россия,3
2022-06-24 02:00:00,SU 1000,Aeroflot,Калининград,Россия,3
2022-06-24 02:00:00,SU 2142,Aeroflot,Анталия,Турция,9
2022-06-24 02:00:00,XC 8308,Corendon Airlines,Анталия,Турция,13
2022-06-24 02:30:00,SU 002,Aeroflot,Санкт-Петербург,Россия,1
2022-06-24 02:30:00,SU 1668,Aeroflot,Сочи,Россия,4
2022-06-24 02:30:00,SU 1640,Aeroflot,Омск,Россия,1
2022-06-24 02:30:00,SU 1602,Aeroflot,Самара,Россия,2
2022-06-24 02:30:00,SU 1592,Aeroflot,Сочи,Россия,7
2022-06-24 02:30:00,SU 1498,Aeroflot,Грозный,Россия,4
2022-06-24 02:30:00,SU 1486,Aeroflot,Красноярск,Россия,1
2022-06-24 02:30:00,SU 2142,Aeroflot,Анталия,Турция,9
2022-06-24 02:30:00,SU 1462,Aeroflot,Новосибирск,Россия,2
2022-06-24 02:30:00,SU 1390,Aeroflot,Сыктывкар,Россия,3
2022-06-24 02:30:00,SU 1318,Aeroflot,Мурманск,Россия,1
2022-06-24 02:30:00,SU 1296,Aeroflot,Ижевск,Россия,7
2022-06-24 02:30:00,SU 1254,Aeroflot,Нижнекамск,Россия,1
2022-06-24 02:30:00,SU 1138,Aeroflot,Сочи,Россия,3
2022-06-24 02:30:00,SU 1000,Aeroflot,Калининград,Россия,3
2022-06-24 02:30:00,SU 1444,Aeroflot,Иркутск,Россия,4
2022-06-24 02:30:00,XC 8308,Corendon Airlines,Анталия,Турция,13
2022-06-24 03:00:00,SU 002,Aeroflot,Санкт-Петербург,Россия,1
2022-06-24 03:00:00,SU 1000,Aeroflot,Калининград,Россия,3
2022-06-24 03:00:00,SU 1138,Aeroflot,Сочи,Россия,3
2022-06-24 03:00:00,SU 1254,Aeroflot,Нижнекамск,Россия,1
2022-06-24 03:00:00,SU 1296,Aeroflot,Ижевск,Россия,7
2022-06-24 03:00:00,SU 1318,Aeroflot,Мурманск,Россия,1
2022-06-24 03:00:00,SU 1390,Aeroflot,Сыктывкар,Россия,3
2022-06-24 03:00:00,SU 1444,Aeroflot,Иркутск,Россия,4
2022-06-24 03:00:00,SU 1462,Aeroflot,Новосибирск,Россия,2
2022-06-24 03:00:00,SU 1486,Aeroflot,Красноярск,Россия,1
2022-06-24 03:00:00,SU 1498,Aeroflot,Грозный,Россия,4
2022-06-24 03:00:00,SU 1592,Aeroflot,Сочи,Россия,7
2022-06-24 03:00:00,SU 1602,Aeroflot,Самара,Россия,2
2022-06-24 03:00:00,SU 1640,Aeroflot,Омск,Россия,1
2022-06-24 03:00:00,SU 1668,Aeroflot,Сочи,Россия,4
2022-06-24 03:00:00,SU 2142,Aeroflot,Анталия,Турция,9
2022-06-24 03:30:00,SU 002,Aeroflot,Санкт-Петербург,Россия,1
2022-06-24 03:30:00,SU 1000,Aeroflot,Калининград,Россия,3
2022-06-24 03:30:00,SU 1138,Aeroflot,Сочи,Россия,3
2022-06-24 03:30:00,SU 1254,Aeroflot,Нижнекамск,Россия,1
2022-06-24 03:30:00,SU 1296,Aeroflot,Ижевск,Россия,7
2022-06-24 03:30:00,SU 1318,Aeroflot,Мурманск,Россия,1
2022-06-24 03:30:00,SU 1390,Aeroflot,Сыктывкар,Россия,3
2022-06-24 03:30:00,SU 1444,Aeroflot,Иркутск,Россия,4
2022-06-24 03:30:00,SU 1462,Aeroflot,Новосибирск,Россия,2
2022-06-24 03:30:00,SU 1486,Aeroflot,Красноярск,Россия,1
2022-06-24 03:30:00,SU 1498,Aeroflot,Грозный,Россия,4
2022-06-24 03:30:00,SU 1592,Aeroflot,Сочи,Россия,7
2022-06-24 03:30:00,SU 1602,Aeroflot,Самара,Россия,2
2022-06-24 03:30:00,SU 1640,Aeroflot,Омск,Россия,1
2022-06-24 03:30:00,SU 1668,Aeroflot,Сочи,Россия,4
2022-06-24 03:30:00,SU 2142,Aeroflot,Анталия,Турция,9
2022-06-24 04:00:00,SU 002,Aeroflot,Санкт-Петербург,Россия,1
2022-06-24 04:00:00,SU 1000,Aeroflot,Калининград,Россия,3
2022-06-24 04:00:00,SU 1138,Aeroflot,Сочи,Россия,3
2022-06-24 04:00:00,SU 1254,Aeroflot,Нижнекамск,Россия,1
2022-06-24 04:00:00,SU 1296,Aeroflot,Ижевск,Россия,7
2022-06-24 04:00:00,SU 1318,Aeroflot,Мурманск,Россия,1
2022-06-24 04:00:00,SU 1390,Aeroflot,Сыктывкар,Россия,3
2022-06-24 04:00:00,SU 1444,Aeroflot,Иркутск,Россия,4
2022-06-24 04:00:00,SU 1462,Aeroflot,Новосибирск,Россия,2
2022-06-24 04:00:00,SU 1486,Aeroflot,Красноярск,Россия,1
2022-06-24 04:00:00,SU 1498,Aeroflot,Грозный,Россия,4
2022-06-24 04:00:00,SU 1592,Aeroflot,Сочи,Россия,7
2022-06-24 04:00:00,SU 1602,Aeroflot,Самара,Россия,2
2022-06-24 04:00:00,SU 1640,Aeroflot,Омск,Россия,1
2022-06-24 04:00:00,SU 1668,Aeroflot,Сочи,Россия,4
2022-06-24 04:00:00,SU 2142,Aeroflot,Анталия,Турция,9
2022-06-24 04:30:00,SU 002,Aeroflot,Санкт-Петербург,Россия,1
2022-06-24 04:30:00,SU 1000,Aeroflot,Калининград,Россия,3
2022-06-24 04:30:00,SU 1138,Aeroflot,Сочи,Россия,3
2022-06-24 04:30:00,SU 1254,Aeroflot,Нижнекамск,Россия,1
2022-06-24 04:30:00,SU 1296,Aeroflot,Ижевск,Россия,7
2022-06-24 04:30:00,SU 1318,Aeroflot,Мурманск,Россия,1
2022-06-24 04:30:00,SU 1390,Aeroflot,Сыктывкар,Россия,3
2022-06-24 04:30:00,SU 1444,Aeroflot,Иркутск,Россия,4
2022-06-24 04:30:00,SU 1462,Aeroflot,Новосибирск,Россия,2
2022-06-24 04:30:00,SU 1486,Aeroflot,Красноярск,Россия,1
2022-06-24 04:30:00,SU 1498,Aeroflot,Грозный,Россия,4
2022-06-24 04:30:00,SU 1602,Aeroflot,Самара,Россия,2
2022-06-24 04:30:00,SU 1640,Aeroflot,Омск,Россия,1
2022-06-24 04:30:00,SU 1668,Aeroflot,Сочи,Россия,3
2022-06-24 04:30:00,SU 2142,Aeroflot,Анталия,Турция,9
2022-06-24 05:00:00,SU 002,Aeroflot,Санкт-Петербург,Россия,1
2022-06-24 05:00:00,SU 1000,Aeroflot,Калининград,Россия,3
2022-06-24 05:00:00,SU 1138,Aeroflot,Сочи,Россия,3
2022-06-24 05:00:00,SU 1254,Aeroflot,Нижнекамск,Россия,1
2022-06-24 05:00:00,SU 1296,Aeroflot,Ижевск,Россия,7
2022-06-24 05:00:00,SU 1318,Aeroflot,Мурманск,Россия,1
2022-06-24 05:00:00,SU 1390,Aeroflot,Сыктывкар,Россия,3
2022-06-24 05:00:00,SU 1444,Aeroflot,Иркутск,Россия,4
2022-06-24 05:00:00,SU 1462,Aeroflot,Новосибирск,Россия,2
2022-06-24 05:00:00,SU 1486,Aeroflot,Красноярск,Россия,1
2022-06-24 05:00:00,SU 1498,Aeroflot,Грозный,Россия,4
2022-06-24 05:00:00,SU 1602,Aeroflot,Самара,Россия,2
2022-06-24 05:00:00,SU 1640,Aeroflot,Омск,Россия,1
2022-06-24 05:00:00,SU 1668,Aeroflot,Сочи,Россия,3
2022-06-24 05:00:00,SU 2142,Aeroflot,Анталия,Турция,9
2022-06-24 05:30:00,SU 002,Aeroflot,Санкт-Петербург,Россия,1
2022-06-24 05:30:00,SU 1000,Aeroflot,Калининград,Россия,3
2022-06-24 05:30:00,SU 1138,Aeroflot,Сочи,Россия,3
2022-06-24 05:30:00,SU 1254,Aeroflot,Нижнекамск,Россия,1
2022-06-24 05:30:00,SU 1296,Aeroflot,Ижевск,Россия,7
2022-06-24 05:30:00,SU 1318,Aeroflot,Мурманск,Россия,1
2022-06-24 05:30:00,SU 1390,Aeroflot,Сыктывкар,Россия,3
2022-06-24 05:30:00,SU 1444,Aeroflot,Иркутск,Россия,4
2022-06-24 05:30:00,SU 1462,Aeroflot,Новосибирск,Россия,2
2022-06-24 05:30:00,SU 1486,Aeroflot,Красноярск,Россия,1
2022-06-24 05:30:00,SU 1498,Aeroflot,Грозный,Россия,4
2022-06-24 05:30:00,SU 1602,Aeroflot,Самара,Россия,2
2022-06-24 05:30:00,SU 1640,Aeroflot,Омск,Россия,1
2022-06-24 05:30:00,SU 2142,Aeroflot,Анталия,Турция,9
2022-06-24 06:00:00,SU 1000,Aeroflot,Калининград,Россия,3
2022-06-24 06:00:00,SU 1254,Aeroflot,Нижнекамск,Россия,1
2022-06-24 06:00:00,SU 1296,Aeroflot,Ижевск,Россия,7
2022-06-24 06:00:00,SU 1318,Aeroflot,Мурманск,Россия,1
2022-06-24 06:00:00,SU 1390,Aeroflot,Сыктывкар,Россия,3
2022-06-24 06:00:00,SU 1444,Aeroflot,Иркутск,Россия,4
2022-06-24 06:00:00,SU 1462,Aeroflot,Новосибирск,Россия,2
2022-06-24 06:00:00,SU 1486,Aeroflot,Красноярск,Россия,1
2022-06-24 06:00:00,SU 1498,Aeroflot,Грозный,Россия,4
2022-06-24 06:00:00,SU 1602,Aeroflot,Самара,Россия,2
2022-06-24 06:00:00,SU 1640,Aeroflot,Омск,Россия,1
2022-06-24 06:00:00,SU 2142,Aeroflot,Анталия,Турция,9
2022-06-24 06:30:00,SU 1254,Aeroflot,Нижнекамск,Россия,1
2022-06-24 06:30:00,SU 1296,Aeroflot,Ижевск,Россия,7
2022-06-24 06:30:00,SU 1318,Aeroflot,Мурманск,Россия,1
2022-06-24 06:30:00,SU 1390,Aeroflot,Сыктывкар,Россия,3
2022-06-24 06:30:00,SU 1444,Aeroflot,Иркутск,Россия,4
2022-06-24 06:30:00,SU 1486,Aeroflot,Красноярск,Россия,1
2022-06-24 06:30:00,SU 1498,Aeroflot,Грозный,Россия,4
2022-06-24 06:30:00,SU 2142,Aeroflot,Анталия,Турция,5
2022-06-24 07:00:00,SU 1296,Aeroflot,Ижевск,Россия,5
2022-06-24 07:00:00,SU 1390,Aeroflot,Сыктывкар,Россия,3
2022-06-24 07:00:00,SU 1444,Aeroflot,Иркутск,Россия,4
2022-06-24 07:00:00,SU 1486,Aeroflot,Красноярск,Россия,1
2022-06-24 07:00:00,SU 1498,Aeroflot,Грозный,Россия,4
2022-06-24 07:00:00,SU 2142,Aeroflot,Анталия,Турция,5
2022-06-24 07:30:00,SU 1486,Aeroflot,Красноярск,Россия,1
2022-06-24 08:00:00,SU 1486,Aeroflot,Красноярск,Россия,1
2022-06-24 08:30:00,SU 1486,Aeroflot,Красноярск,Россия,1
2022-06-24 16:00:00,SU 046,Aeroflot,Санкт-Петербург,Россия,2
2022-06-24 16:30:00,SU 046,Aeroflot,Санкт-Петербург,Россия,2
2022-06-24 17:00:00,SU 046,Aeroflot,Санкт-Петербург,Россия,2
2022-06-24 17:00:00,SU 1482,Aeroflot,Красноярск,Россия,1
2022-06-24 17:00:00,SU 1894,Aeroflot,Ош,Кыргызстан,1
2022-06-24 17:30:00,SU 046,Aeroflot,Санкт-Петербург,Россия,2
2022-06-24 17:30:00,SU 1482,Aeroflot,Красноярск,Россия,1
2022-06-24 17:30:00,SU 1894,Aeroflot,Ош,Кыргызстан,1
2022-06-24 18:00:00,SU 046,Aeroflot,Санкт-Петербург,Россия,2
2022-06-24 18:00:00,SU 1482,Aeroflot,Красноярск,Россия,2
2022-06-24 18:00:00,SU 1640,Aeroflot,Омск,Россия,1
2022-06-24 18:00:00,SU 1894,Aeroflot,Ош,Кыргызстан,1
2022-06-24 18:30:00,SU 046,Aeroflot,Санкт-Петербург,Россия,2
2022-06-24 18:30:00,SU 1428,Aeroflot,Магнитогорск,Россия,4
2022-06-24 18:30:00,SU 1482,Aeroflot,Красноярск,Россия,2
2022-06-24 18:30:00,SU 1562,Aeroflot,Иркутск,Россия,2
2022-06-24 18:30:00,SU 1640,Aeroflot,Омск,Россия,1
2022-06-24 18:30:00,SU 1894,Aeroflot,Ош,Кыргызстан,2
2022-06-24 19:00:00,SU 046,Aeroflot,Санкт-Петербург,Россия,3
2022-06-24 19:00:00,SU 1428,Aeroflot,Магнитогорск,Россия,4
2022-06-24 19:00:00,SU 1430,Aeroflot,Барнаул,Россия,1
2022-06-24 19:00:00,SU 1436,Aeroflot,Екатеринбург,Россия,1
2022-06-24 19:00:00,SU 1482,Aeroflot,Красноярск,Россия,2
2022-06-24 19:00:00,SU 1562,Aeroflot,Иркутск,Россия,2
2022-06-24 19:00:00,SU 1638,Aeroflot,Омск,Россия,3
2022-06-24 19:00:00,SU 1640,Aeroflot,Омск,Россия,1
2022-06-24 19:00:00,SU 1656,Aeroflot,Пермь,Россия,1
2022-06-24 19:00:00,SU 1894,Aeroflot,Ош,Кыргызстан,5
2022-06-24 19:30:00,SU 046,Aeroflot,Санкт-Петербург,Россия,4
2022-06-24 19:30:00,SU 1110,Aeroflot,Сочи,Россия,1
2022-06-24 19:30:00,SU 1382,Aeroflot,Ханты Мансийск,Россия,1
2022-06-24 19:30:00,SU 1428,Aeroflot,Магнитогорск,Россия,4
2022-06-24 19:30:00,SU 1430,Aeroflot,Барнаул,Россия,1
2022-06-24 19:30:00,SU 1436,Aeroflot,Екатеринбург,Россия,1
2022-06-24 19:30:00,SU 1482,Aeroflot,Красноярск,Россия,4
2022-06-24 19:30:00,SU 1522,Aeroflot,Новый Уренгой,Россия,1
2022-06-24 19:30:00,SU 1562,Aeroflot,Иркутск,Россия,2
2022-06-24 19:30:00,SU 1638,Aeroflot,Омск,Россия,4
2022-06-24 19:30:00,SU 1640,Aeroflot,Омск,Россия,1
2022-06-24 19:30:00,SU 1656,Aeroflot,Пермь,Россия,1
2022-06-24 19:30:00,SU 1894,Aeroflot,Ош,Кыргызстан,5
2022-06-24 19:30:00,SU 1982,Aeroflot,Бишкек,Кыргызстан,5
2022-06-24 20:00:00,SU 046,Aeroflot,Санкт-Петербург,Россия,4
2022-06-24 20:00:00,SU 1110,Aeroflot,Сочи,Россия,1
2022-06-24 20:00:00,SU 1382,Aeroflot,Ханты Мансийск,Россия,3
2022-06-24 20:00:00,SU 1428,Aeroflot,Магнитогорск,Россия,4
2022-06-24 20:00:00,SU 1430,Aeroflot,Барнаул,Россия,2
2022-06-24 20:00:00,SU 1436,Aeroflot,Екатеринбург,Россия,1
2022-06-24 20:00:00,SU 1482,Aeroflot,Красноярск,Россия,4
2022-06-24 20:00:00,SU 1522,Aeroflot,Новый Уренгой,Россия,1
2022-06-24 20:00:00,SU 1562,Aeroflot,Иркутск,Россия,2
2022-06-24 20:00:00,SU 1638,Aeroflot,Омск,Россия,4
2022-06-24 20:00:00,SU 1640,Aeroflot,Омск,Россия,1
2022-06-24 20:00:00,SU 1656,Aeroflot,Пермь,Россия,2
2022-06-24 20:00:00,SU 1894,Aeroflot,Ош,Кыргызстан,6
2022-06-24 20:00:00,SU 1982,Aeroflot,Бишкек,Кыргызстан,7
2022-06-24 20:30:00,SU 046,Aeroflot,Санкт-Петербург,Россия,4
2022-06-24 20:30:00,SU 1982,Aeroflot,Бишкек,Кыргызстан,13
2022-06-24 20:30:00,SU 1894,Aeroflot,Ош,Кыргызстан,10
2022-06-24 20:30:00,SU 1656,Aeroflot,Пермь,Россия,2
2022-06-24 20:30:00,SU 1640,Aeroflot,Омск,Россия,1
2022-06-24 20:30:00,SU 1638,Aeroflot,Омск,Россия,4
2022-06-24 20:30:00,SU 1562,Aeroflot,Иркутск,Россия,2
2022-06-24 20:30:00,SU 1522,Aeroflot,Новый Уренгой,Россия,1
2022-06-24 20:30:00,SU 1482,Aeroflot,Красноярск,Россия,4
2022-06-24 20:30:00,SU 1436,Aeroflot,Екатеринбург,Россия,1
2022-06-24 20:30:00,SU 1430,Aeroflot,Барнаул,Россия,5
2022-06-24 20:30:00,SU 1428,Aeroflot,Магнитогорск,Россия,7
2022-06-24 20:30:00,SU 1424,Aeroflot,Уфа,Россия,2
2022-06-24 20:30:00,SU 1382,Aeroflot,Ханты Мансийск,Россия,8
2022-06-24 20:30:00,SU 1306,Aeroflot,Новосибирск,Россия,2
2022-06-24 20:30:00,SU 1110,Aeroflot,Сочи,Россия,1
2022-06-24 20:30:00,WZ 5079,Red Wings,Анталия,Турция,9
2022-06-24 20:30:00,WZ 5081,Red Wings,Анталия,Турция,5
2022-06-24 21:00:00,SU 036,Aeroflot,Санкт-Петербург,Россия,3
2022-06-24 21:00:00,SU 1982,Aeroflot,Бишкек,Кыргызстан,21
2022-06-24 21:00:00,SU 1894,Aeroflot,Ош,Кыргызстан,27
2022-06-24 21:00:00,SU 1656,Aeroflot,Пермь,Россия,2
2022-06-24 21:00:00,SU 1640,Aeroflot,Омск,Россия,1
2022-06-24 21:00:00,SU 1638,Aeroflot,Омск,Россия,5
2022-06-24 21:00:00,SU 1562,Aeroflot,Иркутск,Россия,6
2022-06-24 21:00:00,SU 1536,Aeroflot,Томск,Россия,1
2022-06-24 21:00:00,SU 1522,Aeroflot,Новый Уренгой,Россия,2
2022-06-24 21:00:00,SU 1508,Aeroflot,Тюмень,Россия,1
2022-06-24 21:00:00,SU 1482,Aeroflot,Красноярск,Россия,4
2022-06-24 21:00:00,SU 1436,Aeroflot,Екатеринбург,Россия,2
2022-06-24 21:00:00,SU 1430,Aeroflot,Барнаул,Россия,8
2022-06-24 21:00:00,SU 1428,Aeroflot,Магнитогорск,Россия,11
2022-06-24 21:00:00,SU 1424,Aeroflot,Уфа,Россия,7
2022-06-24 21:00:00,SU 1410,Aeroflot,Екатеринбург,Россия,1
2022-06-24 21:00:00,SU 1382,Aeroflot,Ханты Мансийск,Россия,15
2022-06-24 21:00:00,SU 1306,Aeroflot,Новосибирск,Россия,2
2022-06-24 21:00:00,SU 1110,Aeroflot,Сочи,Россия,10
2022-06-24 21:00:00,SU 046,Aeroflot,Санкт-Петербург,Россия,4
2022-06-24 21:00:00,SU 1472,Aeroflot,Нижневартовск,Россия,1
2022-06-24 21:00:00,WZ 5079,Red Wings,Анталия,Турция,44
2022-06-24 21:00:00,WZ 5081,Red Wings,Анталия,Турция,54
2022-06-24 21:30:00,SU 1472,Aeroflot,Нижневартовск,Россия,1
2022-06-24 21:30:00,SU 1638,Aeroflot,Омск,Россия,14
2022-06-24 21:30:00,SU 1592,Aeroflot,Сочи,Россия,4
2022-06-24 21:30:00,SU 1562,Aeroflot,Иркутск,Россия,10
2022-06-24 21:30:00,SU 1536,Aeroflot,Томск,Россия,2
2022-06-24 21:30:00,SU 1522,Aeroflot,Новый Уренгой,Россия,2
2022-06-24 21:30:00,SU 1512,Aeroflot,Сургут,Россия,5
2022-06-24 21:30:00,SU 1508,Aeroflot,Тюмень,Россия,2
2022-06-24 21:30:00,SU 1482,Aeroflot,Красноярск,Россия,5
2022-06-24 21:30:00,SU 1894,Aeroflot,Ош,Кыргызстан,42
2022-06-24 21:30:00,SU 1436,Aeroflot,Екатеринбург,Россия,5
2022-06-24 21:30:00,SU 1430,Aeroflot,Барнаул,Россия,14
2022-06-24 21:30:00,SU 1428,Aeroflot,Магнитогорск,Россия,19
2022-06-24 21:30:00,SU 1424,Aeroflot,Уфа,Россия,10
2022-06-24 21:30:00,SU 1410,Aeroflot,Екатеринбург,Россия,1
2022-06-24 21:30:00,SU 1382,Aeroflot,Ханты Мансийск,Россия,23
2022-06-24 21:30:00,SU 1306,Aeroflot,Новосибирск,Россия,8
2022-06-24 21:30:00,SU 1138,Aeroflot,Сочи,Россия,2
2022-06-24 21:30:00,SU 1110,Aeroflot,Сочи,Россия,17
2022-06-24 21:30:00,SU 046,Aeroflot,Санкт-Петербург,Россия,13
2022-06-24 21:30:00,SU 036,Aeroflot,Санкт-Петербург,Россия,7
2022-06-24 21:30:00,SU 1982,Aeroflot,Бишкек,Кыргызстан,36
2022-06-24 21:30:00,SU 1640,Aeroflot,Омск,Россия,1
2022-06-24 21:30:00,SU 1656,Aeroflot,Пермь,Россия,5
2022-06-24 21:30:00,5N 237,Nordavia,Новосибирск,Россия,1
2022-06-24 21:30:00,EO 1801,Pegas Fly,Анталия,Турция,23
2022-06-24 21:30:00,WZ 5079,Red Wings,Анталия,Турция,92
2022-06-24 21:30:00,WZ 5081,Red Wings,Анталия,Турция,115
2022-06-24 22:00:00,SU 1436,Aeroflot,Екатеринбург,Россия,8
2022-06-24 22:00:00,SU 1592,Aeroflot,Сочи,Россия,4
2022-06-24 22:00:00,SU 1562,Aeroflot,Иркутск,Россия,10
2022-06-24 22:00:00,SU 1536,Aeroflot,Томск,Россия,3
2022-06-24 22:00:00,SU 1522,Aeroflot,Новый Уренгой,Россия,5
2022-06-24 22:00:00,SU 1512,Aeroflot,Сургут,Россия,7
2022-06-24 22:00:00,SU 1508,Aeroflot,Тюмень,Россия,9
2022-06-24 22:00:00,SU 1494,Aeroflot,Красноярск,Россия,1
2022-06-24 22:00:00,SU 1482,Aeroflot,Красноярск,Россия,10
2022-06-24 22:00:00,SU 1472,Aeroflot,Нижневартовск,Россия,1
2022-06-24 22:00:00,SU 1656,Aeroflot,Пермь,Россия,11
2022-06-24 22:00:00,SU 1430,Aeroflot,Барнаул,Россия,20
2022-06-24 22:00:00,SU 1428,Aeroflot,Магнитогорск,Россия,30
2022-06-24 22:00:00,SU 1424,Aeroflot,Уфа,Россия,20
2022-06-24 22:00:00,SU 1410,Aeroflot,Екатеринбург,Россия,1
2022-06-24 22:00:00,SU 1382,Aeroflot,Ханты Мансийск,Россия,26
2022-06-24 22:00:00,SU 1332,Aeroflot,Архангельск,Россия,2
2022-06-24 22:00:00,SU 1306,Aeroflot,Новосибирск,Россия,11
2022-06-24 22:00:00,SU 1254,Aeroflot,Нижнекамск,Россия,1
2022-06-24 22:00:00,SU 1188,Aeroflot,Волгоград,Россия,1
2022-06-24 22:00:00,SU 1138,Aeroflot,Сочи,Россия,2
2022-06-24 22:00:00,SU 1110,Aeroflot,Сочи,Россия,17
2022-06-24 22:00:00,SU 046,Aeroflot,Санкт-Петербург,Россия,14
2022-06-24 22:00:00,SU 036,Aeroflot,Санкт-Петербург,Россия,11
2022-06-24 22:00:00,SU 1894,Aeroflot,Ош,Кыргызстан,62
2022-06-24 22:00:00,SU 1982,Aeroflot,Бишкек,Кыргызстан,53
2022-06-24 22:00:00,SU 1638,Aeroflot,Омск,Россия,17
2022-06-24 22:00:00,SU 1640,Aeroflot,Омск,Россия,2
2022-06-24 22:00:00,5N 1521,Nordavia,Мурманск,Россия,3
2022-06-24 22:00:00,5N 237,Nordavia,Новосибирск,Россия,19
